3058,City of Fairfax CUE Bus,CUE,Fairfax,VA,us,http://www.CueBus.org,"10455 Armstrong Street, Fairfax, VA, 22030",21000,4357767
3061,Mid Mon Valley Transit Authority,MMVTA,Charleroi,PA,us,http://www.mmvta.com,"1300 McKean Avenue, Charleroi, PA, 15022",56508,10811979
3066,Weirton Transit Corporation,WTC,Weirton,WV,us,http://www.bhjmpc.org/Transportation/Transit/wtc.htm,"200 Municipal Plaza, Weirton, WV, 26062",22000,
3068,Fairfax Connector Bus System,Fairfax Connector,Fairfax,VA,us,http://www.fairfaxconnector.com,"12055 Government Center Parkway-Suite 1034, Fairfax, VA, 22035-5511",1077000,76092430
3069,City of Danville Mass Transit System,Danville Transit,Danville,VA,us,http://www.danvilletransit.com,"427 Patton Street, Danville, VA, 24541",48411,1193796
3070,Potomac and Rappahannock Transportation Commission,PRTC,Woodbridge,VA,us,http://www.prtctransit.org,"14700 Potomac Mills Road, Woodbridge, VA, 22192-6811",326238,49643386
3071,City of Alexandria /Martz Group,King Street Trolley,Alexandria,VA,us,http://www.alexandriava.gov/trolley,"301 King Street, Alexandria, VA, 22314-4526",135000,11105701
3072,Transit Services of Frederick County,,Frederick,MD,us,http://www.co.frederick.md.us/transit,"1040 Rocky Springs Road, Frederick, MD, 21702",60154,3504953
3073,Virginia Railway Express,VRE,Alexandria,VA,us,http://www.vre.org,"1500 King Street-Suite 202, Alexandria, VA, 22314-2730",680400,107014397
3074,Harford Transit,HT,Abingdon,MD,us,http://www.harfordcountymd.gov/services/transportation/,"1311 Abingdon Road, Abingdon, MD, 21009",218590,2723951
3075,Delaware Transit Corporation,DTC,Dover,DE,us,http://www.DartFirstState.com,"900 Public Safety Boulevard, Dover, DE, 19901",853476,65376905
3076,Williamsburg Area Transport,WAT,Williamsburg,VA,us,http://www.williamsburgtransport.com,"7239 Pocahontas Trail, Williamsburg, VA, 23185-2639",57000,5273743
3077,Borough of Pottstown - Pottstown Area Rapid Transit,PART,Pottstown,PA,us,http://www.pottstown.org,"100 East High Street, Pottstown, PA, 19464-9525",51000,
3078,Southwestern Pennsylvania Commission,SPC,Pittsburgh,PA,us,http://www.spcregion.org,"425 Sixth Avenue Suite 2500, Pittsburgh, PA, 15219-1852",1613019,5551826
3079,Fredericksburg Regional Transit,FRED,Fredericksburg,VA,us,http://www.fredericksburgva.gov,"1400 Jefferson Davis Hwy, Fredericksburg, VA, 22401",113716,2611377
3081,Loudoun County Commuter Bus Service - Office of Transportation Services,LC Transit,Leesburg,VA,us,http://www.loudoun.gov/bus,"1 Harrison Street, S.E.-MSC#69, Leesburg, VA, 20175",279082,25192222
3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",HRT,Hampton,VA,us,http://www.gohrt.com,"3400 Victoria Boulevard, Hampton, VA, 23661",1210588,112607324
3085,Prince George's County Transit,TheBus,Largo,MD,us,http://www.princegeorgescountymd.gov,"9400 Peppercorn Place-Suite #320, Largo, MD, 20774",847000,14112484
3087,Fayette Area Coordinated Transportation,FACT,Lemont Furnace,PA,us,http://www.factbus.com,"825 Airport Road, Lemont Furnace, PA, 15456",148644,2034673
3088,"County Commissioners of Charles County, MD",DCS  VanGO,Port Tobacco,MD,us,http://www.go-vango.com,"8190 Port Tobacco Road, Port Tobacco, MD, 20677",120564,4288932
3089,Monongalia County Urban Transit,Mt. Line Transit,Morgantown,WV,us,http://www.busride.org,"420 Dupont Road, Morgantown, WV, 26501",73278,976735
3090,Eastern Panhandle Transit Authority,EPTA,Martinsburg,WV,us,http://www.pantran.com,"446 Novak Drive, Martinsburg, WV, 25405-8467",118095,
3091,Blacksburg Transit,BT,Blacksburg,VA,us,http://www.btransit.org,"2800 Commerce Street, Blacksburg, VA, 24060",56260,5118861
3092,Carroll County Planning Department,CATS,Westminster,MD,us,http://www.carrolltransit.org,"225 North Center Street, Westminster, MD, 21157",206278,985117
3093,City of Hazleton -- Hazleton Public Transit,HPT,Hazleton,PA,us,http://www.hazletoncity.org,"40 North Church St., Hazleton, PA, 18201",58043,
3094,City of Harrisonburg Department of Public Transportation,Harrisonburg Transit,Harrisonburg,VA,us,http://www.hdpt.com,"475 East Washington Street, Harrisonburg, VA, 22802",45255,4050451
3095,County of Lebanon Transit Authority,COLT,Lebanon,PA,us,http://www.coltbus.org,"200 Willow Street, Lebanon, PA, 17046",120327,2772447
3096,The Tri--County Council for the Lower Eastern Shore,Shore Transit,Snow Hill,MD,us,http://www.shoretransit.org,"101 West Green Street, Snow Hill, MD, 21863",164997,2263856
3098,Washington County Commissioners,CABL Bus lines,Marietta,OH,us,http://www.wmcap.org,"223 Putnam Street, Marietta, OH, 45750",63251,
3099,City of Winchester,Winchester Transit,Winchester,VA,us,http://www.winchesterva.gov,"301 East Cork Street, Winchester, VA, 22601",26000,
3101,City of Washington,WCT,Washington,PA,us,http://www.washingtonpa.us,"55 West Maiden Street, Washington, PA, 15301",61634,432480
3102,"Martz Trailways, Poconos",,Wilkes Barre,PA,us,,"239 Old River Road, Wilkes Barre, PA, 18702",10,0
3103,"Martz Group, National Coach Works of Virginia",NCW,Fredericksburg,VA,us,http://www.martzgroupva.com/commuters.asp,"10411 Hall Industrial Drive, Fredericksburg, VA, 22408",315387,7426771
4001,Chattanooga Area Regional Transportation Authority,CARTA,Chattanooga,TN,us,http://www.gocarta.org,"1617 Wilcox Boulevard, Chattanooga, TN, 37406",155554,11925634
4002,Knoxville Area Transit,KAT,Knoxville,TN,us,http://www.katbus.com,"1135 Magnolia Avenue, Knoxville, TN, 37917-7740",175027,14696174
4003,Memphis Area Transit Authority,MATA,Memphis,TN,us,http://www.matatransit.com,"1370 Levee Road, Memphis, TN, 38108",888627,59321868
4004,Metropolitan Transit Authority,MTA,Nashville,TN,us,http://www.nashvillemta.org,"130 Nestor Street, Nashville, TN, 37210",573294,48113285
4005,Asheville Transit System,ATS,Asheville,NC,us,http://www.ashevilletransit.com,"360 West Haywood Street, Asheville, NC, 28801",72789,6238653
4006,Cape Fear Public Transportation Authority,Wave,Wilmington,NC,us,http://www.wavetransit.com,", Wilmington, NC, 28402",55530,4679602
4007,Capital Area Transit,CAT,Raleigh,NC,us,http://www.raleigh-nc.org/transit,"1430 South Blount Street, Raleigh, NC, 27603",347729,17807981
4008,Charlotte Area Transit System,CATS,Charlotte,NC,us,http://www.ridetransit.org,"600 East Fourth Street, Charlotte, NC, 28202-2858",696837,127924518
4009,Fayetteville Area System of Transit,FAST,Fayetteville,NC,us,http://fayettevilleonline.com/fast/,"455 Grove Street, Fayetteville, NC, 28301",174000,3176328
4010,Gastonia Transit,Gastonia Transit,Gastonia,NC,us,http://www.cityofgastonia.com,", Gastonia, NC, 28053-1748",78000,
4011,High Point Transit,Hi tran,High Point,NC,us,http://www.high-point.net/hitran,"716 West Kivett Drive, High Point, NC, 27262-6811",94973,2120612
4012,Winston-Salem Transit Authority - Trans-Aid of Forsyth County,WSTA,Winston-Salem,NC,us,http://www.cityofws.org/DOT/tp.html,"1060 North Trade Street, Winston-Salem, NC, 27101",199555,6281506
4014,Coast Transit Authority,CTA,Gulfport,MS,us,http://www.CoastTransit.com,"333 DeBuys Road, Gulfport, MS, 39507-3893",106592,8497779
4015,City of Jackson Transit System,JATRAN,Jackson,MS,us,http://www.city.jackson.ms.us,"200 South President Street, Jackson, MS, 39205",196000,2411760
4016,Ashland Bus System,ABS,Ashland,KY,us,http://www.ashlandky.org/abs.htm,"99 15th Street, Ashland, KY, 41105-1839",21981,
4017,Lexington Transit Authority,LexTran,Lexington,KY,us,http://www.lextranonthemove.org,"109 West Loudon Avenue, Lexington, KY, 40508",210650,19614425
4018,Transit Authority of River City,TARC,Louisville,KY,us,http://www.ridetarc.org,"1000 West Broadway, Louisville, KY, 40203",754756,62153097
4019,Transit Authority of Northern Kentucky,TANK,Fort Wright,KY,us,http://www.tankbus.org,"3375 Madison Pike, Fort Wright, KY, 41017",269680,22280512
4020,Owensboro Transit System,OTS,Owensboro,KY,us,http://www.owensboro.org,"430 Allen Street, Owensboro, KY, 42302-9003",54000,
4021,Albany Transit System,ATS,Albany,GA,us,http://www.albany.ga.us/ats/ats_index.htm,"712 Flint Avenue, Albany, GA, 31701",79939,3801055
4022,Metropolitan Atlanta Rapid Transit Authority,MARTA,Atlanta,GA,us,http://www.itsmarta.com,"2424 Piedmont Road, N.E., Atlanta, GA, 30324-3330",1574600,812302269
4023,Augusta Richmond County Transit Department,APT,Augusta,GA,us,http://www.augustaga.gov,"1535 Fenwick Street, Augusta, GA, 30904",210000,4478216
4024,Metra Transit System,Metra,Columbus,GA,us,http://www.metratransit.com,"814 Linwood Boulevard, Columbus, GA, 31902-1340",230208,4098504
4025,Chatham Area Transit Authority,CAT,Savannah,GA,us,http://www.catchacat.org,"900 East Gwinnett Street, Savannah, GA, 31401-9118",232048,13743974
4026,Manatee County Area Transit,MCAT,Bradenton,FL,us,http://www.mymanatee.org,"1108 26th Avenue, East, Bradenton, FL, 34208",103000,6642378
4027,Pinellas Suncoast Transit Authority,PSTA,St. Petersburg,FL,us,http://www.psta.net,"3201 Scherer Drive, St. Petersburg, FL, 33716",863796,62701368
4028,Lee County Transit,LeeTran,Fort Myers,FL,us,http://www.rideleetran.com,"6035 Landing View Road, Fort Myers, FL, 33907",451153,18303247
4029,Broward County Transportation Department,BCT,Pompano Beach,FL,us,http://www.broward.org/bct,"3201 West Copans Road, Pompano Beach, FL, 33069",1787636,188541068
4030,Gainesville Regional Transit System,RTS,Gainesville,FL,us,http://www.go-rts.com,"100 Southeast 10th Avenue, Gainesville, FL, 32601",149173,25529505
4031,Lakeland Area Mass Transit District,Citrus Connection,Lakeland,FL,us,http://www.ridecitrus.com,"1212 George Jenkins Boulevard, Lakeland, FL, 33802",110000,8879248
4032,"County of Volusia, dba: VOTRAN",Votran,South Daytona,FL,us,http://www.votran.org,"950 Big Tree Road, South Daytona, FL, 32119",468670,21292105
4034,Miami-Dade Transit,MDT,Miami,FL,us,http://www.miamidade.gov/transit,"701 NW 1st Court-17th Floor, Miami, FL, 33136",2402208,599371183
4035,Central Florida Regional Transportation Authority,LYNX,Orlando,FL,us,http://www.golynx.com,"455 North Garland Avenue, Orlando, FL, 32801-1128",1811366,166769628
4036,City of Tallahassee,StarMetro,Tallahassee,FL,us,http://www.talgov.com,"555 Appleyard Drive, Tallahassee, FL, 32304",162310,12265111
4037,"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",PalmTran,West Palm Beach,FL,us,http://www.palmtran.org,"3201 Electronics Way, West Palm Beach, FL, 33407-4618",982900,67465129
4038,Escambia County Area Transit,ECAT,Pensacola,FL,us,http://www.goecat.com,"1515 West Fairfield Drive, Pensacola, FL, 32501-1128",307220,5845166
4040,Jacksonville Transportation Authority,JTA,Jacksonville,FL,us,http://www.jtafla.com,"100 North Myrtle Avenue, Jacksonville, FL, 32204",827453,57857188
4041,Hillsborough Area Regional Transit Authority,HART,Tampa,FL,us,http://www.gohart.org,"4305 East 21st Avenue, Tampa, FL, 33605-2311",821306,72728454
4042,Birmingham-Jefferson County Transit Authority,MAX,Birmingham,AL,us,http://www.bjcta.org,"1735 Morris Avenue, Birmingham, AL, 35203",662047,17093619
4043,The Wave Transit System,WTS,Mobile,AL,us,http://www.thewavetransit.com,"1224 West I-65 Service Road South, Mobile, AL, 36609",237329,6862170
4044,Montgomery Area Transit System,MATS,Montgomery,AL,us,http://www.montgomerytransit.com,"2318 West Fairview Avenue, Montgomery, AL, 36108-4157",201568,7077658
4045,Tuscaloosa County Parking and Transit Authority,TMT,Tuscaloosa,AL,us,http://www.uatrolley.org,"2450 Hargrove Road, East, Tuscaloosa, AL, 35405",125363,1124798
4046,Sarasota County Area Transit,SCAT,Sarasota,FL,us,http://www.scgov.net/scat,"5303 Pinkney Avenue, Sarasota, FL, 34233-2421",398854,15391446
4047,Athens Transit System,ATS,Athens,GA,us,http://www.athenstransit.com,"775 E. Broad St., Athens, GA, 30601",101000,5305214
4049,Gadsden Transportation Services - City of Gadsden,GTS,Gadsden,AL,us,http://www.cityofgadsden.com,"90 Broad Street, Gadsden, AL, 35902",38978,
4051,Chapel Hill Transit,CHT,Chapel Hill,NC,us,http://www.chtransit.org,"405 Martin Luther King, Jr. Blvd., Chapel Hill, NC, 27514-5705",71069,16458677
4053,Greenville Transit Authority,GTA,Greenville,SC,us,http://www.greenvilletransit.com,"24 Vardry Street-Suite 105, Greenville, SC, 29601",248173,3312150
4054,Johnson City Transit System,JCT,Johnson City,TN,us,http://www.johnsoncitytransit.org,"137 West Market Street, Johnson City, TN, 37604",49381,2039920
4055,Bristol Tennessee Transit System,BTTS,Bristol,TN,us,http://www.bristoltn.org/,", Bristol, TN, 37621-1189",24821,
4056,Pee Dee Regional Transportation Authority,PDRTA,Florence,SC,us,http://www.pdrta.org/,"313 Stadium Road, Florence, SC, 29503-2071",331000,4647069
4057,Jackson Transit Authority,JTA,Jackson,TN,us,http://www.ridejta.com,"241 East Deaderick Street, Jackson, TN, 38301",61772,2565090
4058,City of Rome Transit Department,RTD,Rome,GA,us,http://www.romega.us,"168 North Avenue, Rome, GA, 30161-1433",37000,4494874
4060,Hub City Transit,HCT,Hattiesburg,MS,us,http://www.hattiesburgms.com,"City of Hattiesburg, Hattiesburg, MS, 39403-1898",51084,
4063,Space Coast Area Transit,SCAT,Cocoa,FL,us,http://www.ridescat.com,"401 South Varr Avenue, Cocoa, FL, 32922",554560,22251575
4064,East Alabama Regional Planning and Development Commission,EARPDC,Anniston,AL,us,http://www.earpdc.org,"1130 Quintard Avenue-Suite 300, Anniston, AL, 36202-2186",75840,
4068,Northwest Alabama Council of Local Governments,NACOLG,Muscle Shoals,AL,us,http://www.nacolg.com,", Muscle Shoals, AL, 35662",81360,1157850
4071,"City of Huntsville, Alabama - Public Transportation Division",,Huntsville,AL,us,http://www.hsvcity.com,"500 Church Street-Suite B, Huntsville, AL, 35801-4999",127000,2170830
4073,Lee-Russell Council of Governments,LRCOG,Opelika,AL,us,http://www.lrcog.com,"2207 Gateway Drive, Opelika, AL, 36801",115092,204653
4074,Pasco County Public Transportation,PCPT,Port Richey,FL,us,http://www.ridepcpt.com,"8620 Galen Wilson Boulevard, Port Richey, FL, 34668",437846,7468644
4077,South Florida Regional Transportation Authority,TRI-Rail,Pompano Beach,FL,us,http://tri-rail.com,"800 Northwest 33rd Street-Suite 100, Pompano Beach, FL, 33064",5448962,123360598
4078,Cobb County Department of Transportation Authority,CCT,Marietta,GA,us,http://www.cobbcounty.org,"463 Commerce Park Drive-Suite 112, Marietta, GA, 30060-2737",406069,44311175
4080,Kingsport Area Transit System,K.A.T.S.,Kingsport,TN,us,http://www.kingsporttransit.org,"225 West Center Street-109 Clay Street, Kingsport, TN, 37660-4237",34000,
4081,Anderson Transit Authority,Electric City Transit,Anderson,SC,us,http://cityofandersonsc.com,"401 South Main Street, Anderson, SC, 29624",25514,
4082,Douglas County Rideshare,Rideshare,Douglasville,GA,us,http://www.DouglasCountyRideshare.com,"Douglas County Transportation Cntr.-8800 Dorris Road, Douglasville, GA, 30134",125000,5677145
4085,Bay County Council On Aging Bay Coordinated Transportation,BCCOA,Panama City,FL,us,http://www.baycouncilonaging.org,"1116 Frankford Avenue, Panama City, FL, 32401",85458,2080545
4086,Metropolitan Bus Authority,MBA,San Juan,PR,us,http://www.dtop.gov.pr/AMA/Amahompg.htm,", San Juan, PR, 919-5349",1176968,61820101
4087,Durham Area Transit Authority,DATA,Durham,NC,us,http://www.durhamnc.gov,"1907 Fay Street, Durham, NC, 27704",187000,20165539
4088,Spartanburg County Transportation Services,sctsb,Spartanburg,SC,us,http://www.spartanburgcounty.org,"366 North Church Street-Suite 700, Spartanburg, SC, 29303",264230,3237860
4089,Phenix City Express,PEX,Opelika,AL,us,http://www.lrcog.com,"Lee-Russell Council of Governments-2207 Gateway Drive, Opelika, AL, 36801",28265,
4090,Piedmont Wagon Transit System,PWTS,Hickory,NC,us,http://www.ci.hickory.nc.us,"76 North Center Street, Hickory, NC, 28601",56386,
4092,Clarksville Transit System,CTS,Clarksville,TN,us,http://www.cityofclarksville.com,"430 Boillin Lane, Clarksville, TN, 37040",128741,4106237
4093,Greensboro Transit Authority,GTA,Greensboro,NC,us,http://www.greensboro-nc.gov,"300 East Friendly Avenue, Greensboro, NC, 27402-3136",235262,15828950
4094,Puerto Rico Highway and Transportation Authority,PRHTA,San Juan,PR,us,http://www.dtop.gov.pr,", San Juan, PR, 940-2007",1050346,48966917
4095,Greenville Area Transit,GREAT,Greenville,NC,us,http://www.greenvillenc.gov,"1500 Beatty Street, Greenville, NC, 27834",76000,
4096,Tar River Transit,TRT,Rocky Mount,NC,us,http://www.ci.rocky-mount.nc.us/trt/,"331 South Franklin Street, Rocky Mount, NC, 27802-1180",60000,
4097,"Council on Aging of St. Lucie, Inc.",CT,Fort Pierce,FL,us,http://www.treasurecoastconnector.com,"1505 Orange Avenue, Fort Pierce, FL, 34950",241305,1264585
4100,Santee Wateree Regional Transportation Authority,SWRTA,Sumter,SC,us,http://www.swrta.com/,"129 South Harvin Street, Sumter, SC, 29151-2462",209919,3059153
4101,Spartanburg Transit System,SPARTA,Spartanburg,SC,us,http://www.spartabus.com,"150 Airflow Drive, Spartanburg, SC, 29304-1607",70000,2463876
4102,Waccamaw Regional Transportation Authority,The Coast RTA,Conway,SC,us,http://www.coastrta.com,"1418 Third Avenue, Conway, SC, 29526",252426,1980784
4103,Wiregrass Transit Authority,,Dothan,AL,us,http://www.sanman.net/searpdc/searpdc.htm,"201 Depot St, Dothan, AL, 36302",90000,706914
4104,"Senior Resource Association, Inc.",SRA,Vero Beach,FL,us,http://www.SeniorResourceAssociation.org,"694 14th Street, Vero Beach, FL, 32960",107700,2568834
4105,Department of Transportation and Public Works,DTPW,San Juan,PR,us,http://www.dtop.gov.pr,"Minillas Station, San Juan, PR, 940-1269",2216616,138020400
4108,Research Triangle Regional Public Transportation Authority,TTA,Research Triangle Park,NC,us,http://www.ridetta.org,"68 Alexander Drive, Research Triangle Park, NC, 27709",1002876,24946154
4110,Charleston Area Regional Transportation Authority,CARTA,Charleston,SC,us,http://www.ridecarta.com,"36 John Street, Charleston, SC, 29403",496107,16384887
4111,Morgan County Area Transportation System,MCATS,Decatur,AL,us,http://www.co.morgan.al.us,", Decatur, AL, 35602-668",111064,919163
4112,City of San Juan,MSJ,San Juan,PR,us,http://www.SanJuanCapital.com,"Area of Operations and Engineering, San Juan, PR, 902-4100",437745,
4113,"Council on Aging of Martin County, Inc.",COAMC \ CC - MCBOCC,Stuart,FL,us,http://www.COAMC.org,"1071 East 10th Street, Stuart, FL, 34996",137956,202197
4114,Municipality of Aguada,,Aguada,PR,us,http://www.aguadapuertorico.com,"Colon Street, Aguada, PR, 602-517",35000,
4115,Municipality of Caguas Planning Office,,Caguas,PR,us,http://www.caguas.gov.pr,"-Caguas PR, Caguas, PR, 726",50000,
4117,Municipality of Vega Baja,DDEC,Vega Baja,PR,us,http://www.vegabaja.pr.gov,"#10 Blanco Sosa Street, Vega Baja, PR, 694-4555",61929,
4120,"City of Ocala, Florida",SunTran,Ocala,FL,us,http://www.suntran.org,"121 Southeast Watula Avenue-P.O. Box 1270, Ocala, FL, 34478-1270",89638,
4121,Municipality of Hormigueros,,Hormigueros,PR,us,http://www.hormiguerospr.net/,"#1 Mateo Fajardo Street, Hormigueros, PR, 660-97",16400,
4122,Municipality of Cayey,Cayey,Cayey,PR,us,http://www.gobierno.pr/Cayey/Inicio/,"1Jose de Diego Avenue, Cayey, PR, 737-1330",47370,
4124,Municipality of Cidra,MACPR,Cidra,PR,us,http://www.cidrapr.com,", Cidra, PR, 739-729",2385,
4125,Autonomous Municipality of Carolina,GMAC,Carolina,PR,us,http://gmacpr.com/,", Carolina, PR, 986-8",186076,
4126,Municipality of Humacao,SITRAH,Humacao,PR,us,,"Centro de Gobierno Municipal-Calle Ulises Martφnez Final, Humacao, PR, 792-178",25000,
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,PCTS,Bartow,FL,us,http://www.Polk-County.net,"1290 Golfview Avenue-Drawer HS09, Bartow, FL, 33831-9005",153924,3268668
4128,Okaloosa County Board of County Commissioners,,Fort Walton Beach,FL,us,http://www.okaloosa.fl.us,"600 Transit Way, Fort Walton Beach, FL, 32547",170498,1756693
4129,Charlotte County Transit Division,,Punta Gorda,FL,us,http://www.charlottefl.com,"25490 Airport Road, Punta Gorda, FL, 33950",163245,538422
4130,Macon-Bibb County Transit Authority,,Macon,GA,us,http://www.mta-mac.com,"200 Cherry Street, Macon, GA, 31201",115255,5351773
4131,Davidson County Transportation,DCTS,Lexington,NC,us,http://www.co.davidson.nc.us,"925 North Main Street, Lexington, NC, 27293-1067",140000,
4131,Davidson County Transportation,DCTS,Lexington,NC,us,http://www.co.davidson.nc.us,"925 North Main Street, Lexington, NC, 27293-1067",140000,
4132,Goldsboro-Wayne Transportation Authority,GWTA,Goldsboro,NC,us,,", Goldsboro, NC, 27533",39000,
4133,Guildford County Transportation,GCTAMS,Greensboro,NC,us,http://www.co.guilford.nc.us,"301 W. Market Street, Greensboro, NC, 27401",248111,2529581
4135,Georgia Regional Transportation Authority,GRTA,Atlanta,GA,us,http://www.grta.org,"245 Peachtree Center Ave. NE-Suite 800, Atlanta, GA, 30303-1223",1354871,37357367
4137,Municipality of Bayamon,,Bayamon,PR,us,http://www.municipiodebayamon.com,", Bayamon, PR, 960",50000,
4138,Gwinnett County Board of Commissioners,GCT,Lawrenceville,GA,us,http://www.gwinnettcounty.com,"75 Langley Drive, Lawrenceville, GA, 30045-6900",583048,34036349
4140,Collier Area Transit,CAT,Naples,FL,us,http://www.colliergov.net,"8300 RADIO RD, Naples, FL, 34104",333858,10184778
4141,Central Midlands Regional Transit Authority,CMRTA,Columbia,SC,us,http://www.goCMRTA.com,", Columbia, SC, 29201-214",250000,11861771
4143,Town of Cary,CTRAN,Cary,NC,us,http://www.townofcary.org,"316 North Academy Street, Cary, NC, 27513",107973,906646
4144,Hall Area Transit,HAT,Gainesville,GA,us,http://www.hallareatransit.com,"687 Main St, Gainesville, GA, 30501",31782,
4145,Municipality of Manati,DCDH,Manati,PR,us,,"Quinones Street-City Hall #10, Manati, PR, 674",17833,
4146,Hernando County Board of County Commissioners,The Bus,Brooksville,FL,us,http://www.hernandobus.com,"20 North Main Street, Room 262, Brooksville, FL, 34601-2807",164907,1106405
4147,NC State University Transportation Department,NCSU,Raleigh,NC,us,http://www.ncsu.edu/transportation,"2721 Sullivan Drive-CB 7221, Raleigh, NC, 27695-7221",40000,3498389
4148,"Tri-County Community Council, Inc.",TCCC,Bonifay,FL,us,,"302 North Oklahoma Street, Bonifay, FL, 32425",132400,586560
4150,Municipal Government of Barceloneta,,Barceloneta,PR,us,http://WWW.BARCELONETAPR.NET,", Barceloneta, PR, 617-2049",22322,
4151,Municipal Government of Hatillo,,Hatillo,PR,us,,", Hatillo, PR, 659",39000,
4152,"Miami Lakes - VPSI, Inc.",,Miami Lakes,FL,us,http://www.vpsiinc.com,"14361 Commerce Way-Suite 303, Miami Lakes, FL, 33016",4919036,13108683
4153,"Marietta - VPSI, Inc.",,Marietta,GA,us,http://www.vpsiinc.com,"1343 Canton Rd, Marietta, GA, 30066",174680,28736422
4155,"St Johns County, Florida,  Board of County Commissioners",St Johns County,St. Augustine,FL,us,http://www.co.st-johns.fl.us/,"500 San Sebastian View, St. Augustine, FL, 32084",149300,1222366
4156,Lower Savannah COG,LSCOG,Aiken,SC,us,http://www.lscog.org,"2748 Wageneer Road, Aiken, SC, 29802-850",73000,
4157,Clayton County Board of Commissioners,CTRAN,Jonesboro,GA,us,http://www.co.clayton.ga.us,"112 Smith Street, Jonesboro, GA, 30236",263900,15164406
4158,Lake County Board of County Commissioners,LCBOCC,Tavares,FL,us,http://www.lakecountyfl.gov,", Tavares, FL, 32778-7800",97497,5428903
4159,Regional Transportation Authority,RTA,Nashville,TN,us,http://www.rtarelaxandride.com,"501 Union Street-Sixth Floor, Nashville, TN, 37219-1705",1447856,6654416
4160,Municipality of Camuy,,Camuy,PR,us,,"PO Box  539, Camuy, PR, 627",35000,
4161,Cherokee County Board of Commissioners,CATS,Canton,GA,us,http://www.cherokeega.com,"1130 Bluffs Parkway, Canton, GA, 30114",19158,
4162,Franklin Transit Authority,FTA,Franklin,TN,us,http://www.franklintrolleys.org,"708 Columbia Avenue, Franklin, TN, 37065",42000,
4163,Municipality of Catano,,Catano,PR,us,,"149 Barbosa Avenue, Catano, PR, 963",31071,
4164,Municipality of Fajardo,,Fajardo,PR,us,http://www.fajardopr.org,"P.O. Box 865, Fajardo, PR, 738",300,
4165,Municipality of Juncos,,Juncos,PR,us,,", Juncos, PR, 777",37000,
4166,City of Jacksonville,Jacksonville Transit,Jacksonville,NC,us,http://www.ci.jacksonville.nc.us,"815 New Bridge Street, Jacksonville, NC, 28541-128",107000,
4167,City of Concord,RIDER Transit System,Concord,NC,us,http://www.ci.concord.nc.us,"26 Union Street South, Concord, NC, 28026",112000,
4168,Baldwin Rural Area Transportation System,BRATS,Robertsdale,AL,us,http://co.baldwin.al.us,", Robertsdale, AL, 36567",6000,
4169,Regional Planning Commission of Greater Birmingham,RPCGB,Birmingham,AL,us,http://www.rpcgb.org/,"1731 1st Avenue North-Suite 200, Birmingham, AL, 35203",663615,4443737
4170,Southeast Tennessee Human Resource Agency,SETHRA,Dunlap,TN,us,http://www.sethra.us,"312 Resource Road-P.O. BOX 909, Dunlap, TN, 37327",38627,
4171,Knoxville-Knox County Community Action Committee,Knox County CAC Transit,Knoxville,TN,us,http://www.knoxcac.org,", Knoxville, TN, 37950-1650",430019,0
4173,Piedmont Authority for Regional Transportation,PART,Greensboro,NC,us,http://www.PARTnc.org,"7800 Airport Center Drive-Suite 102, Greensboro, NC, 27409",1400000,0
4175,Maritime Transportation Authority of Puerto Rico,PRMTA,Fajardo,PR,us,,"Puerto Rico and the Municipal Islands, Fajardo, PR, 740-4305",433733,15534611
4177,Buckhead Community Improvement District,BCID,Atlanta,GA,us,http://bucride.com,"3340 Peachtree Road, NE-Suite 1640, Atlanta, GA, 30326",171000,424605
4179,Broward County Community Bus Service,BCT,Pompano Beach,FL,us,http://www.broward.org/bct,"3201 West Copans Road, Pompano Beach, FL, 33069",1787636,8399118
5001,City of Appleton - Valley Transit,,Appleton,WI,us,http://www.appleton.org/vt,"801 S.Whitman Avenue, Appleton, WI, 54914",252477,4254303
5002,Green Bay Metro,GBM,Green Bay,WI,us,http://www.ci.green-bay.wi.us,"901 University Avenue, Green Bay, WI, 54302-1013",174760,6500000
5003,Kenosha Transit,KT,Kenosha,WI,us,http://www.kenosha.org,"4303 39th Avenue, Kenosha, WI, 53144",91500,5468568
5004,LaCrosse Municipal Transit Utility,La Crosse MTU,LaCrosse,WI,us,http://www.cityoflacrosse.org,"2000 Marco Drive, LaCrosse, WI, 54601",78000,4041617
5005,Metro Transit System,Metro,Madison,WI,us,http://www.mymetrobus.com,"1245 East Washington Avenue-Suite 201, Madison, WI, 53703",245181,48257851
5006,Belle Urban System - Racine,The Bus,Racine,WI,us,http://www.racinetransit.com,"730 Washington Avenue-Attn. Kathy Kasper, Racine, WI, 53403-1146",112100,5418259
5008,Milwaukee County Transit System,MCTS,Milwaukee,WI,us,http://www.ridemcts.com,"1942 North 17th Street, Milwaukee, WI, 53205",940164,160729549
5009,Oshkosh Transit System,OTS,Oshkosh,WI,us,http://www.ci.oshkosh.wi.us,"926 Dempsey Trail, Oshkosh, WI, 54902",65810,3644936
5010,Metro Regional Transit Authority,Metro,Akron,OH,us,http://www.akronmetro.org,"416 Kenmore Boulevard, Akron, OH, 44301",542899,23570751
